LAT,LON,SPEED,COURSE,HEADING,DESTINATION,FLAG,LENGTH,SHIPNAME,SHIPTYPE,SHIP_ID,WIDTH,DWT,DATETIME,PORT,date,week_nb,ship_type,port,is_parked,LAT_lag,LON_lag,vessel_distance
54.79977,18.4426,76,65,63,WLADYSLA,PL,22,ANCILLA WLA-68,2,316242,6,NA,2016-12-18T03:49:07Z,gdynia,2016-12-18,51,Fishing,Gdynia,0,54.79672,18.4304,853.3394958108549
54.52128,18.58479,101,161,511,CLASS B,PL,7,R-20,3,316243,2,NA,2016-12-20T08:51:07Z,gdynia,2016-12-20,51,Tug,Gdynia,0,54.53327,18.57774,1410.2848726608145
54.77155,18.56968,172,112,111,NA,PL,23,KONTROLER 19,3,316265,5,NA,2016-12-20T09:31:07Z,gdynia,2016-12-20,51,Tug,Gdynia,0,54.79565,18.44004,8743.883509426561
54.51795,18.55228,0,350,511,CLASS B,PL,12,JUNA,9,316280,4,NA,2016-12-19T11:43:06Z,gdynia,2016-12-19,51,Pleasure,Gdynia,1,54.51805,18.55237,12.559421498324465
54.39051,18.85907,81,244,511,GDANSK,PL,19,ZAG-27,3,316291,6,NA,2016-12-13T15:35:02Z,gdansk,2016-12-13,50,Tug,Gdańsk,0,54.39503,18.87674,1250.906846245466
54.35801,18.77933,4,88,511,CLASS B,PL,13,FILIPPO,9,316312,4,NA,2016-12-19T08:35:02Z,gdansk,2016-12-19,51,Pleasure,Gdańsk,1,54.35782,18.779419999999998,21.941677364269736
54.79787,18.43168,72,218,511,CLASS B,PL,14,KOL-143,2,316331,5,NA,2016-12-17T17:41:07Z,gdynia,2016-12-17,51,Fishing,Gdynia,0,54.7965,18.41905,824.7247316022663
54.62632,18.99098,76,68,511,CLASS B,PL,10,HEL-4,2,316334,4,NA,2016-12-18T14:15:01Z,gdansk,2016-12-18,51,Fishing,Gdańsk,0,54.74201,18.99223,12878.819255798011
54.63484,18.99275,79,57,511,CLASS B,PL,12,KUZ-42,2,316335,4,NA,2016-12-18T13:07:02Z,gdansk,2016-12-18,51,Fishing,Gdańsk,0,54.60289,18.80058,12886.927225478858
54.69592,18.67635,6,42,511,CLASS B,PL,30,KAPITAN BORCHARDT,9,316404,7,NA,2016-12-19T09:27:01Z,gdansk,2016-12-19,51,Pleasure,Gdańsk,0,54.69582,18.67619,15.161585762180842
54.79663,18.42929,66,242,511,CLASS B,PL,12,HEL-30,2,316405,4,NA,2016-12-16T16:39:07Z,gdynia,2016-12-16,51,Fishing,Gdynia,0,54.79971,18.80706,24244.325881919067
54.7998,18.742,29,148,511,FSHING,PL,18,WLA-84,2,316410,5,NA,2016-12-19T02:27:02Z,gdansk,2016-12-19,51,Fishing,Gdańsk,0,54.79762,18.43322,19815.969198396597
54.79654,18.42666,95,66,511,CLASS B,PL,16,ORKA HEL,9,316468,5,NA,2016-12-18T05:49:06Z,gdynia,2016-12-18,51,Pleasure,Gdynia,0,54.79654,18.42666,0
54.53096,18.53252,78,247,196,GDYNIA,PL,28,FAIRPLAY VII,3,316480,9,0,2016-12-16T03:21:07Z,gdynia,2016-12-16,51,Tug,Gdynia,0,54.53508,18.54856,1133.0221364390159
54.51776,18.55076,1,140,511,CLASS B,PL,12,WYSPA SZCZESCIA,9,316482,4,NA,2016-12-16T16:13:07Z,gdynia,2016-12-16,51,Pleasure,Gdynia,1,54.51793,18.54998,53.83579166604145
54.36006,18.66609,0,248,511,CLASS B,PL,18,MAGNUS ZAREMBA,9,316513,6,NA,2016-12-18T14:51:02Z,gdansk,2016-12-18,51,Pleasure,Gdańsk,1,54.36012,18.66599,9.310519325717765
54.40871,18.99656,75,231,511,NA,PL,19,ZAG-21,2,316518,6,NA,2016-12-16T18:03:02Z,gdansk,2016-12-16,51,Fishing,Gdańsk,0,54.48479,18.99528,8469.602728625001
54.3927,18.67264,92,33,30,KALININGRAD,PL,22,KONTROLER 20,0,316546,6,NA,2016-12-20T09:31:02Z,gdansk,2016-12-20,51,Unspecified,Gdańsk,0,54.35363,18.65975,4428.845659237451
54.36734,18.77858,1,0,511,CLASS B,PL,17,ANKAWER IV,9,316558,5,NA,2016-12-13T15:27:02Z,gdansk,2016-12-13,50,Pleasure,Gdańsk,1,54.36741,18.77855,8.031590342679529
54.70739,18.99247,80,286,287,GDYNIA BALTIC GDYNIA,PL,40,BALTICA,2,316599,9,242,2016-12-16T02:19:01Z,gdansk,2016-12-16,51,Fishing,Gdańsk,0,54.42768,18.99997,31140.975618891483
54.53081,18.57949,101,163,162,ZAT.GDANSKA,PL,53,KAPITAN POINC,3,316649,13,930,2016-12-20T08:47:06Z,gdynia,2016-12-20,51,Tug,Gdynia,0,54.53566,18.56371,1153.4107992965874
54.51931,18.5586,1,199,511,GDYNIA PL,PL,94,DAR MLODZIEZY,9,316664,14,667,2016-12-13T17:37:08Z,gdynia,2016-12-13,50,Pleasure,Gdynia,1,54.51921,18.55857,11.299467986812513
54.68539,20.22924,60,93,511,ELBLAG,PL,24,BIZON-O-158,3,316722,8,NA,2016-12-19T09:51:03Z,kalingrad,2016-12-19,51,Tug,Kalingrad,0,54.68669,20.18929,2574.8137933152598
54.35435,18.67847,37,119,511,CLASS B,PL,22,WEZYR 1,3,316784,9,NA,2016-12-14T12:11:01Z,gdansk,2016-12-14,50,Tug,Gdańsk,0,54.35209,18.73997,3997.7728659528207
54.68571,20.22615,45,92,94,RUKGD,PL,62,KRYSTYNA,0,316798,8,NA,2016-12-16T15:55:03Z,kalingrad,2016-12-16,51,Unspecified,Kalingrad,0,54.68453,20.16931,3660.039671976161
54.53039,18.72245,107,93,95,GDANSK,PL,61,ZODIAK,3,316904,10,243,2016-12-20T11:07:03Z,gdansk,2016-12-20,51,Tug,Gdańsk,0,54.53156,18.69515,1768.2367612005953
54.53517,18.59146,71,272,274,GDA/GDY/GDA,PL,64,ROMANKA,8,316923,10,1400,2016-12-14T10:09:07Z,gdynia,2016-12-14,50,Tanker,Gdynia,0,54.38083,18.64951,17586.922650500466
54.6411,18.87042,69,344,511,NA,PL,32,FRANEK ZUBRZYCKI,2,316934,6,100,2016-12-15T15:21:02Z,gdansk,2016-12-15,50,Fishing,Gdańsk,0,54.63113,18.87422,1136.53956676898
54.44609,18.67191,94,219,221,GDANSK,PL,28,ZEUS,3,316950,8,76,2016-12-19T08:59:02Z,gdansk,2016-12-19,51,Tug,Gdańsk,0,54.45427,18.68326,1169.9652945683533
54.52862,18.53052,0,281,238,GDYNIA,PL,56,HORYZONT II,3,316954,11,288,2016-12-15T08:09:08Z,gdynia,2016-12-15,50,Tug,Gdynia,1,54.52839,18.52999,42.75193263053826
54.72737,18.96446,138,212,211,NA,PL,85,ORP BALTYK,3,316969,13,NA,2016-12-13T12:51:02Z,gdansk,2016-12-13,50,Tug,Gdańsk,0,54.74684,18.985,2537.748334713453
54.41934,18.8949,41,125,130,NA,PL,74,ORP CZERNICKI,3,316974,14,NA,2016-12-13T11:31:02Z,gdansk,2016-12-13,50,Tug,Gdańsk,0,54.42844,18.87161,1816.9520163469867
54.56668,18.78334,40,271,280,GDYNIA,PL,35,ORP ZBYSZKO,3,316982,8,NA,2016-12-15T06:09:02Z,gdansk,2016-12-15,50,Tug,Gdańsk,0,54.58204,18.79522,1873.8412381161945
54.53841,18.53372,0,219,293,GDYNIA,PL,35,ORP MACKO,3,316983,8,NA,2016-12-15T07:21:07Z,gdynia,2016-12-15,50,Tug,Gdynia,1,54.53841,18.53372,0
54.49074,18.63225,87,1,359,NA,PL,62,ORP ARCTOWSKI,3,317044,11,NA,2016-12-14T10:09:01Z,gdansk,2016-12-14,50,Tug,Gdańsk,0,54.54216,18.55809,7465.1502254006155
54.47963,18.7627,129,42,511,GDYNIA,PL,62,HEWELIUSZ,3,317046,11,NA,2016-12-16T08:45:02Z,gdansk,2016-12-16,51,Tug,Gdańsk,0,54.46995,18.74134,1752.1683890596428
54.54266,18.58431,39,187,511,NA,PL,58,ORP FLAMING,3,317048,8,NA,2016-12-13T12:11:08Z,gdynia,2016-12-13,50,Tug,Gdynia,0,54.547110000000004,18.58494,497.0399320356369
54.55427,18.6539,127,62,511,GDYNIA,PL,39,WDZYDZE,3,317050,8,NA,2016-12-20T07:37:02Z,gdansk,2016-12-20,51,Tug,Gdańsk,0,54.5512,18.63158,1480.9549946284587
54.79655,18.42936,87,82,264,CLASS B,PL,15,BRYZA,3,317140,4,NA,2016-12-19T13:19:06Z,gdynia,2016-12-19,51,Tug,Gdynia,0,54.79757,18.44621,1087.2586097240476
54.73008,18.74678,47,145,137,GDYNIA,PL,49,ORP BIELIK,3,317143,6,NA,2016-12-14T10:27:07Z,gdynia,2016-12-14,50,Tug,Gdynia,0,54.73008,18.74678,0
55.99943,20.87371,60,177,511,CLASS B,PL,43,ZAWISZA CZARNY,9,317163,8,NA,2016-12-15T23:53:07Z,klaipeda,2016-12-15,50,Pleasure,Klaipeda,0,54.79242,18.97705,180072.02853722026
54.79852,18.43365,38,218,219,WLADYSLAWOWO,PL,32,IMOR,3,317202,10,0,2016-12-17T16:17:07Z,gdynia,2016-12-17,51,Tug,Gdynia,0,54.79881,18.56626,8509.69032670346
54.51734,18.55065,0,2,511,CLASS B,PL,17,MUSASHI M,9,317205,4,NA,2016-12-14T12:59:07Z,gdynia,2016-12-14,50,Pleasure,Gdynia,1,54.51734,18.55065,0
54.40574,18.720580000000002,26,261,277,REDA GDANSK,PL,31,VIRTUS,3,317353,11,100,2016-12-15T04:33:01Z,gdansk,2016-12-15,50,Tug,Gdańsk,0,54.40742,18.7589,2489.8368547318632
54.623,18.84261,101,172,168,GDYNIA,PL,32,ORKA WLA-139,2,317379,8,270,2016-12-15T15:21:02Z,gdansk,2016-12-15,50,Fishing,Gdańsk,0,54.63648,18.83714,1541.4299928643004
54.59788,18.75448,65,215,511,CLASS B,PL,6,R3,3,317395,2,NA,2016-12-17T13:05:02Z,gdansk,2016-12-17,51,Tug,Gdańsk,0,54.53547,18.56106,14286.056058769253
54.40267,18.72794,40,281,271,GDANSK,PL,32,AKUL,3,317421,11,300,2016-12-16T11:01:02Z,gdansk,2016-12-16,51,Tug,Gdańsk,0,54.40788,18.76895,2719.734947833903
57.70664,11.93659,1,320,511,EDUCATION,SE,160,SJOEBEFAELSSKOLAN,3,319754,60,NA,2016-12-18T23:43:05Z,gothenborg,2016-12-18,51,Tug,gothenborg,1,57.70535,11.93741,151.65756235621043
57.66349,11.94331,0,279,511,CLASS B,SE,6,FURUNO SVERIGE AB,9,319865,2,NA,2016-12-16T10:01:05Z,gothenborg,2016-12-16,51,Pleasure,gothenborg,1,57.66339,11.94319,13.227831098923778
57.60029,11.63546,174,64,65,SEGOT<>DKFDH,SE,139,STENA DANICA,6,319954,30,2950,2016-12-14T15:23:05Z,gothenborg,2016-12-14,50,Passenger,gothenborg,0,57.70141,11.94293,21497.098858372312
54.58216,18.88781,121,42,41,AALBORG,SE,90,VASTANVIK,7,319974,13,3019,2016-12-20T09:31:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,0,54.53333,18.81033,7386.63179482358
57.64328,11.86087,0,166,288,FISKEBACK,SE,38,SKAGERAK,2,320059,9,0,2016-12-16T20:03:05Z,gothenborg,2016-12-16,51,Fishing,gothenborg,1,57.64533,11.8585,268.35285542394115
54.79681,18.75879,166,140,138,KARLSKR-GDY-KARLSKR,SE,175,STENA VISION,6,320105,30,4500,2016-12-14T15:47:02Z,gdansk,2016-12-14,50,Passenger,Gdańsk,0,54.79028,18.80602,3117.09418737612
57.67888,11.78706,86,81,82,LONGYEARBYEN,SE,39,ORIGO,6,320177,8,0,2016-12-14T16:47:06Z,gothenborg,2016-12-14,50,Passenger,gothenborg,0,57.67769,11.76862,1105.5062557171375
57.69901,11.91768,83,238,240,GBG VINGA GBG,SE,29,WALONA,9,320210,8,0,2016-12-16T17:21:05Z,gothenborg,2016-12-16,51,Pleasure,gothenborg,0,57.70317,11.94353,1605.8346139560645
57.69635,11.91565,0,208,55,SEGOT DKFDH,SE,139,GUTE,7,320215,16,2362,2016-12-14T10:09:05Z,gothenborg,2016-12-14,50,Cargo,gothenborg,1,57.60435,11.60661,21065.214490609982
57.69179,11.90333,85,48,47,SEGOT<>DKFDH,SE,182,STENA JUTLANDICA,6,320298,28,6559,2016-12-14T10:09:05Z,gothenborg,2016-12-14,50,Passenger,gothenborg,0,57.60855,11.61805,19355.138170208942
57.71863,11.97329,0,336,324,GOTHENBURG,SE,40,STOCKHOLM,7,320466,9,0,2016-12-20T05:47:05Z,gothenborg,2016-12-20,51,Cargo,gothenborg,1,57.71867,11.97328,4.492300677965239
57.71513,11.95762,0,93,19,GOTHENBURG,SE,49,GINNETON,2,320479,11,0,2016-12-15T21:59:05Z,gothenborg,2016-12-15,50,Fishing,gothenborg,1,57.71497,11.95756,18.16491566566892
57.68424,11.86022,72,76,73,NA,SE,21,HAMNEN,6,320546,6,NA,2016-12-14T10:09:05Z,gothenborg,2016-12-14,50,Passenger,gothenborg,0,57.69351,11.91335,3325.510835416512
57.70667,11.6631,0,0,511,OXELESUND&KAPPEKSKAR,SE,13,PILOT 729 SE,3,320572,4,NA,2016-12-13T23:25:05Z,gothenborg,2016-12-13,50,Tug,gothenborg,1,57.70665,11.66311,2.304458165554119
57.68163,11.87052,1,169,250,NA,SE,6,KBV 490,3,320704,2,NA,2016-12-19T14:07:05Z,gothenborg,2016-12-19,51,Tug,gothenborg,1,57.68163,11.87057,2.9757035600220676
57.76962,11.62356,89,318,322,ION,SE,30,NORDO III,6,320712,8,94,2016-12-14T15:43:05Z,gothenborg,2016-12-14,50,Passenger,gothenborg,0,57.75609,11.63932,1773.2163570218352
57.65069,11.79239,0,0,93,NA,SE,34,VESTA,6,320717,7,50,2016-12-14T10:09:05Z,gothenborg,2016-12-14,50,Passenger,gothenborg,1,57.60153,11.79194,5472.538763436877
57.60663,11.69077,226,19,20,NA,SE,16,PILOT 746 SE,3,320737,5,NA,2016-12-14T10:21:06Z,gothenborg,2016-12-14,50,Tug,gothenborg,0,57.68192,11.87159,13648.820853028303
57.63811,11.6481,244,251,258,NA,SE,16,PILOT 745 SE,3,320738,5,NA,2016-12-20T10:27:05Z,gothenborg,2016-12-20,51,Tug,gothenborg,0,57.67402,11.83795,11992.563565648732
57.6145,11.61117,62,255,253,NA,SE,17,SOUND CASTOR,0,320779,6,NA,2016-12-14T10:09:05Z,gothenborg,2016-12-14,50,Unspecified,gothenborg,0,57.71217,11.958,23338.881024314822
57.71219,11.96432,48,286,276,FERRYSERVICE GOTPORT,SE,31,ALVSNABBEN 5,6,320839,7,35,2016-12-20T09:33:04Z,gothenborg,2016-12-20,51,Passenger,gothenborg,0,57.70218,11.92533,2572.663909229823
57.69279,11.91155,0,359,144,FERRYSERVICE GOTPORT,SE,32,ALVSNABBEN 4,6,320843,8,NA,2016-12-20T09:31:05Z,gothenborg,2016-12-20,51,Passenger,gothenborg,1,57.70351,11.94312,2225.0775698834586
57.68067,11.84763,60,130,132,NA,SE,13,PILOT 115 SE,3,320875,5,NA,2016-12-19T12:59:05Z,gothenborg,2016-12-19,51,Tug,gothenborg,0,57.68347,11.87015,1376.008224881261
57.68169,11.87062,0,260,248,NA,SE,29,KBV 048,3,320905,6,0,2016-12-14T02:29:05Z,gothenborg,2016-12-14,50,Tug,gothenborg,1,57.68169,11.87062,0
57.83053,12.00927,0,38,1,VAENERN,SE,20,ALVBJORN,3,321076,6,NA,2016-12-18T05:15:08Z,gothenborg,2016-12-18,51,Tug,gothenborg,1,57.83063,12.00929,11.1948980090438
57.69927,11.66946,50,231,225,STENUNGSUND,SE,92,ADA,6,321088,14,700,2016-12-16T15:51:05Z,gothenborg,2016-12-16,51,Passenger,gothenborg,0,57.70795,11.70189,2157.357181380942
57.70813,11.70251,0,48,47,NA,SE,90,BEDA,6,321089,15,820,2016-12-14T10:09:05Z,gothenborg,2016-12-14,50,Passenger,gothenborg,1,57.69883,11.6675,2325.4877820922793
57.6987,11.66765,0,261,256,HONO-VARHOLMEN-HONO,SE,90,GOTA,6,321092,15,820,2016-12-20T09:31:05Z,gothenborg,2016-12-20,51,Passenger,gothenborg,1,57.70813,11.70251,2324.0064303593886
57.69866,11.6676,1,261,257,HONO PINAN,SE,90,MARIE,6,321093,14,820,2016-12-20T10:27:05Z,gothenborg,2016-12-20,51,Passenger,gothenborg,1,57.70815,11.70251,2329.6817139937857
57.60266,11.91622,7,349,222,CLASS B,SE,10,EAGLE,9,321183,4,NA,2016-12-16T08:57:06Z,gothenborg,2016-12-16,51,Pleasure,gothenborg,0,57.60223,11.91666,54.58943624106526
57.71055,11.95918,60,30,511,CLASS B,SE,35,NYA SKARGARDEN,6,321197,7,NA,2016-12-16T18:59:05Z,gothenborg,2016-12-16,51,Passenger,gothenborg,0,57.70426,11.95,887.8866919474084
57.67309,11.79943,309,110,110,NA,SE,12,RESCUE LARS LINDFELT,3,321277,4,NA,2016-12-15T09:11:05Z,gothenborg,2016-12-15,50,Tug,gothenborg,0,57.67569,11.73641,3762.4746125890806
57.70799,11.66604,0,101,185,3:E MAN,SE,16,RESCUE MARTA COLLIN,3,321341,5,NA,2016-12-14T10:09:05Z,gothenborg,2016-12-14,50,Tug,gothenborg,1,57.77215,11.61888,7672.291779085303
57.60499,11.79455,65,210,38,RO-RO SODRA SKARGARD,SE,36,ARLAN,6,321587,9,50,2016-12-20T09:31:05Z,gothenborg,2016-12-20,51,Passenger,gothenborg,0,57.64459,11.84249,5253.425327711105
57.70527,11.93951,46,356,18,STYRSOBOLAGET FERRY,SE,32,ALVSNABBEN 3,6,321589,8,NA,2016-12-17T17:13:06Z,gothenborg,2016-12-17,51,Passenger,gothenborg,0,57.70613,11.95547,954.0292874188286
57.66191,11.84173,36,284,278,GBG SODRA SKARGARD,SE,34,YLVA,6,321593,8,50,2016-12-14T11:03:06Z,gothenborg,2016-12-14,50,Passenger,gothenborg,0,57.61589,11.79435,5849.29872114375
57.68047,11.84791,115,57,60,GBG SODRA SKARGARD,SE,36,VIPAN,6,321595,7,42,2016-12-17T11:31:05Z,gothenborg,2016-12-17,51,Passenger,gothenborg,0,57.66312,11.83516,2075.183243423195
57.66648,11.81299,126,53,53,GOTEBORG S SKARGARD,SE,28,SKARVEN,6,321597,7,0,2016-12-17T11:15:06Z,gothenborg,2016-12-17,51,Passenger,gothenborg,0,57.65436,11.80407,1449.9904467755991
57.61813,11.80647,112,41,40,STYRSOBOLAGET,SE,30,SILVERTARNAN,6,321599,8,0,2016-12-14T10:09:05Z,gothenborg,2016-12-14,50,Passenger,gothenborg,0,57.66155,11.84216,5280.599415587423
57.98953,11.69569,1,197,511,0046705808,SE,29,FROJA,6,321601,7,0,2016-12-16T08:37:05Z,gothenborg,2016-12-16,51,Passenger,gothenborg,1,57.98974,11.69609,33.22034530515162
57.62082,11.76727,0,0,511,BORJESSON.SE,SE,17,FJORDSKAR,6,321641,6,NA,2016-12-14T10:09:05Z,gothenborg,2016-12-14,50,Passenger,gothenborg,1,57.6057,11.79628,2413.5177557088455
57.67041,11.84201,64,264,511,SKAGEN TO ORDER,SE,12,"NAWICA TRAINING SHIP",9,321669,4,NA,2016-12-13T13:29:05Z,gothenborg,2016-12-13,50,Pleasure,gothenborg,0,57.67104,11.84959,456.66958753714664
57.64314,11.83343,90,37,39,GOTHENBURG,SE,36,TANKSKAR,8,321687,7,333,2016-12-14T10:09:05Z,gothenborg,2016-12-14,50,Tanker,gothenborg,0,57.61846,11.76256,5038.597284425599
57.69837,11.78723,1,116,511,CLASS B,SE,0,CHESS ARCONA400,9,321697,0,NA,2016-12-17T23:47:06Z,gothenborg,2016-12-17,51,Pleasure,gothenborg,1,57.69859,11.7873,24.84179958734386
57.70559,11.65843,0,0,511,CLASS B,SE,11,EXTREMARIUM,9,321701,4,NA,2016-12-14T10:55:06Z,gothenborg,2016-12-14,50,Pleasure,gothenborg,1,57.70559,11.65843,0
57.67645,11.74538,89,90,89,TROLLHAETTAN,SE,33,POLSTJARNAN IV,3,321723,8,100,2016-12-20T11:11:05Z,gothenborg,2016-12-20,51,Tug,gothenborg,0,57.68392,11.69271,3243.1507085547937
57.68657,11.88625,1,0,511,CLASS B,SE,13,MANDALAY,9,321727,4,NA,2016-12-19T21:39:04Z,gothenborg,2016-12-19,51,Pleasure,gothenborg,1,57.68657,11.88639,8.330834384273777
57.88073,11.603,51,107,511,CLASS B,SE,11,PIMPIM,9,321786,4,NA,2016-12-19T11:01:05Z,gothenborg,2016-12-19,51,Pleasure,gothenborg,0,57.83287,11.60054,5329.749293847949
57.66033,11.80551,276,163,511,NA,SE,15,POLIS 59-3720,3,321978,4,NA,2016-12-19T17:29:05Z,gothenborg,2016-12-19,51,Tug,gothenborg,0,57.67619,11.75885,3291.519969824612
57.67707,11.65862,74,283,511,CLASS B,SE,24,SVANEN WEST,6,321994,6,NA,2016-12-17T14:27:05Z,gothenborg,2016-12-17,51,Passenger,gothenborg,0,57.67706,11.67557,1008.8911616817611
57.71004,11.6957,340,182,511,CLASS B,SE,22,PENTA 80,9,322000,5,NA,2016-12-13T12:51:05Z,gothenborg,2016-12-13,50,Pleasure,gothenborg,0,57.76413,11.69696,6021.744303629912
57.70451,11.93952,1,313,247,NA,SE,28,ALV VIRA AV GOTEBORG,6,322073,8,0,2016-12-18T00:15:06Z,gothenborg,2016-12-18,51,Passenger,gothenborg,1,57.70457,11.93954,6.784275619064315
57.6852,11.8504,53,283,511,CLASS B,SE,32,DIANA,6,322150,7,NA,2016-12-15T19:11:05Z,gothenborg,2016-12-15,50,Passenger,gothenborg,0,57.68612,11.86356,789.7864205365593
57.70139,11.6742,89,239,236,BJORKO VARHOLMEN,SE,64,VIVI,6,322167,14,170,2016-12-20T05:25:05Z,gothenborg,2016-12-20,51,Passenger,gothenborg,0,57.7056,11.69271,1196.5403763126235
57.71309,11.68985,0,0,265,SVANESUND,SE,54,SVANHILD,6,322168,13,150,2016-12-20T10:27:05Z,gothenborg,2016-12-20,51,Passenger,gothenborg,1,57.70887,11.70227,875.30720717147085
57.6518,11.82213,56,25,26,NA,SE,32,TRUBADUREN,6,322185,9,51,2016-12-14T19:57:05Z,gothenborg,2016-12-14,50,Passenger,gothenborg,0,57.63822,11.81913,1522.2486219390335
57.63798,11.61326,95,101,102,SEGOT PEC 210,SE,55,FRAM,8,322235,12,1100,2016-12-18T12:37:05Z,gothenborg,2016-12-18,51,Tanker,gothenborg,0,57.60339,11.60567,3877.0394147401767
57.64155,11.81408,316,357,511,NA,SE,8,INGEMAR,3,322279,2,NA,2016-12-16T09:59:06Z,gothenborg,2016-12-16,51,Tug,gothenborg,0,57.6234,11.81051,2031.621859799878
57.61055,11.80276,336,216,223,RS HOVAS,SE,8,RESCUE LIVBOJEN,3,322333,3,NA,2016-12-15T12:33:06Z,gothenborg,2016-12-15,50,Tug,gothenborg,0,57.61107,11.85215,2945.709592966914
57.65931,11.85128,0,0,511,CLASS B,SE,11,KRISTINA 5,9,322393,4,NA,2016-12-13T22:21:05Z,gothenborg,2016-12-13,50,Pleasure,gothenborg,1,57.65943,11.85122,13.827952081070066
57.67896,11.77213,52,272,511,CLASS B,SE,12,SEA WIND,9,322451,4,NA,2016-12-16T12:57:05Z,gothenborg,2016-12-16,51,Pleasure,gothenborg,0,57.67908,11.7929,1236.2684339519826
57.60037,11.79307,0,0,511,CLASS B,SE,28,SYLVEIA,7,322616,8,NA,2016-12-15T13:31:06Z,gothenborg,2016-12-15,50,Cargo,gothenborg,1,57.60033,11.79304,4.798888875604873
57.68675,11.88772,0,0,511,CLASS B,SE,26,ATLANTICA,9,322667,6,NA,2016-12-16T23:45:05Z,gothenborg,2016-12-16,51,Pleasure,gothenborg,1,57.68664,11.88775,12.374601763511388
57.68542,11.82417,57,163,511,CLASS B,SE,9,NILS,0,322687,2,NA,2016-12-14T10:09:05Z,gothenborg,2016-12-14,50,Unspecified,gothenborg,0,57.70549,11.94347,7440.666800640523
57.70366,11.67327,215,283,511,NA,SE,10,KBV 475,3,322772,4,NA,2016-12-15T11:15:06Z,gothenborg,2016-12-15,50,Tug,gothenborg,0,57.69167,11.70144,2142.355621458697
57.69159,11.82292,0,82,95,CLASS B,SE,15,SAXKRAN NR 2,9,322861,7,NA,2016-12-14T10:09:05Z,gothenborg,2016-12-14,50,Pleasure,gothenborg,1,57.691,11.89191,4105.306134161525
57.89077,11.68546,0,0,511,CLASS B,SE,12,HARMONIE II,9,322884,4,NA,2016-12-17T08:15:06Z,gothenborg,2016-12-17,51,Pleasure,gothenborg,1,57.89077,11.68546,0
57.71847,11.97691,44,57,59,TRELLEBORG,SE,28,SJOGRIP,3,322891,8,NA,2016-12-16T16:03:05Z,gothenborg,2016-12-16,51,Tug,gothenborg,0,57.71592,11.96989,504.76173152770684
57.62641,11.76635,89,195,511,G0TEBORG,SE,15,SENSOR,0,322952,4,NA,2016-12-16T11:15:06Z,gothenborg,2016-12-16,51,Unspecified,gothenborg,0,57.62969,11.78536,1190.4140667489823
57.61931,11.60118,79,123,124,GOTHENBURG,SE,79,FOX LUNA,8,322954,13,3692,2016-12-16T12:13:06Z,gothenborg,2016-12-16,51,Tanker,gothenborg,0,57.601,11.67882,5058.59434447764
57.63713,11.81797,328,173,174,SSRS HOVAS,SE,12,RESCUE HANS LAURIN,3,322974,4,NA,2016-12-18T14:11:05Z,gothenborg,2016-12-18,51,Tug,gothenborg,0,57.66143,11.83391,2866.8692431986674
57.66657,11.84831,0,0,511,CLASS B,SE,16,OM II AF GOTEBORG,9,323000,4,NA,2016-12-14T21:53:05Z,gothenborg,2016-12-14,50,Pleasure,gothenborg,1,57.66663,11.84839,8.203568486473129
57.68147,11.64524,0,0,511,CLASS B,SE,11,SILVANA,6,323010,4,NA,2016-12-13T12:53:05Z,gothenborg,2016-12-13,50,Passenger,gothenborg,1,57.68144,11.64527,3.786900722704494
57.67876,11.64534,36,292,301,CLASS B,SE,17,CRUM,3,323064,5,NA,2016-12-14T11:05:07Z,gothenborg,2016-12-14,50,Tug,gothenborg,0,57.67721,11.65609,662.6974556391782
57.72177,11.98145,10,33,511,GOTHENBURG,SE,0,0,0,323091,0,NA,2016-12-19T08:29:06Z,gothenborg,2016-12-19,51,Unspecified,gothenborg,0,57.7209,11.98238,111.51794365476371
57.65882,11.66803,53,282,511,CLASS B,SE,16,TOOTIKI,9,323198,4,NA,2016-12-16T09:07:05Z,gothenborg,2016-12-16,51,Pleasure,gothenborg,0,57.65703,11.67826,640.9859721016596
57.70778,11.6594,0,204,511,CLASS B,SE,0,EBBA HARD,9,323258,0,NA,2016-12-20T00:01:05Z,gothenborg,2016-12-20,51,Pleasure,gothenborg,1,57.70789,11.65943,12.374451559169833
57.72092,11.98135,0,0,511,CLASS B,SE,30,EMM XXIII M23,9,323271,6,NA,2016-12-16T23:19:05Z,gothenborg,2016-12-16,51,Pleasure,gothenborg,1,57.72108,11.98115,21.415089433054597
57.70021,11.9236,102,58,65,NA,SE,32,CARL MICHAEL BELLMAN,6,323289,7,0,2016-12-19T12:59:05Z,gothenborg,2016-12-19,51,Passenger,gothenborg,0,57.68652,11.87643,3193.4593242416418
57.68953,11.89931,88,75,511,GOTHENBURG TOURS,SE,35,ST ERIK,6,323301,6,NA,2016-12-17T15:11:06Z,gothenborg,2016-12-17,51,Passenger,gothenborg,0,57.68629,11.87734,1356.1393294709344
57.73351,11.65872,0,0,511,CLASS B,SE,20,LA DOLCE VITA,9,323316,5,NA,2016-12-13T11:37:05Z,gothenborg,2016-12-13,50,Pleasure,gothenborg,1,57.7335,11.65878,3.7354588815372516
57.62234,11.80926,94,15,15,NA,SE,40,AMANDA,7,323355,10,NA,2016-12-20T09:31:05Z,gothenborg,2016-12-20,51,Cargo,gothenborg,0,57.60273,11.78782,2529.7692847838925
